id_X,region,x,y
411-1-28-2000,1,0.693147181,2.644520948
411-1-28-2000,1,1.098612289,2.125048072
411-2-15-2000,1,0.405465108,4.135086554
411-2-15-2000,1,0.693147181,3.253211549
411-2-15-2000,1,1.098612289,2.280002004
411-3-14-2000,1,0.405465108,4.222151267
411-3-14-2000,1,0.693147181,4.047719303
411-3-14-2000,1,1.098612289,4.217348022
411-4-10-2000,1,0.405465108,3.324075128
411-4-10-2000,1,0.693147181,2.838300383
411-4-10-2000,1,1.098612289,2.248836154
411-5-10-2000,1,0.405465108,3.18924102
411-5-10-2000,1,0.693147181,2.431567404
411-5-10-2000,1,1.098612289,2.802754137
411-6-5-2000,1,0.405465108,2.545531272
411-6-5-2000,1,0.693147181,2.439447183
411-6-5-2000,1,1.098612289,2.309232947
411-7-10-2000,1,0.405465108,3.17805383
411-7-10-2000,1,0.693147181,2.918851229
411-7-10-2000,1,1.098612289,2.750260032
411-8-7-2000,1,0.405465108,3.085266715
411-8-7-2000,1,0.693147181,2.87600798
411-8-7-2000,1,1.098612289,2.605404515
411-9-11-2000,1,0.405465108,2.928699979
411-9-11-2000,1,0.693147181,2.606142975
411-9-11-2000,1,1.098612289,2.169819122
411-10-17-2000,1,0.405465108,2.791165108
411-10-17-2000,1,0.693147181,2.742342121
411-10-17-2000,1,1.098612289,2.744703519
411-11-13-2000,1,0.405465108,2.215206376
411-11-13-2000,1,0.693147181,2.043386812
411-11-13-2000,1,1.098612289,1.923766784
411-12-12-2000,1,0.405465108,2.57236029
411-12-12-2000,1,0.693147181,2.081938422
411-12-12-2000,1,1.098612289,1.965250485
411-1-29-2001,1,0.405465108,3.283914221
411-1-29-2001,1,0.693147181,3.074312374
411-1-29-2001,1,1.098612289,2.632126222
411-2-19-2001,1,0.405465108,2.860674002
411-2-19-2001,1,0.693147181,2.978418247
411-2-19-2001,1,1.098612289,2.646174797
411-3-20-2001,1,0.405465108,3.951114864
411-3-20-2001,1,0.693147181,4.04975332
411-3-20-2001,1,1.098612289,3.530469717
411-4-17-2001,1,0.405465108,2.85330428
411-4-17-2001,1,0.693147181,2.757265672
411-4-17-2001,1,1.098612289,2.977736313
411-5-14-2001,1,0.405465108,2.756205243
411-5-14-2001,1,0.693147181,2.892591515
411-5-14-2001,1,1.098612289,2.616424558
411-6-4-2001,1,0.405465108,3.613886475
411-6-4-2001,1,0.693147181,2.972294748
411-6-4-2001,1,1.098612289,2.593761055
411-7-18-2001,1,0.405465108,2.872055026
411-7-18-2001,1,0.693147181,2.832430685
411-7-18-2001,1,1.098612289,2.335700669
411-8-7-2001,1,0.405465108,2.541342117
411-8-7-2001,1,0.693147181,2.907267113
411-8-7-2001,1,1.098612289,2.888703701
411-9-11-2001,1,0.405465108,2.936337832
411-9-11-2001,1,0.693147181,2.776537167
411-9-11-2001,1,1.098612289,3.265633449
411-2-27-2002,1,0.405465108,3.687628672
411-2-27-2002,1,0.693147181,3.998507077
411-2-27-2002,1,1.098612289,3.318782696
411-3-19-2002,1,0.405465108,3.516904189
411-3-19-2002,1,0.693147181,3.780774719
411-3-19-2002,1,1.098612289,3.575898308
411-4-15-2002,1,0.405465108,3.157851123
411-4-15-2002,1,0.693147181,2.853402287
411-4-15-2002,1,1.098612289,2.740627098
411-5-13-2002,1,0.405465108,3.180687858
411-5-13-2002,1,0.693147181,3.140265424
411-5-13-2002,1,1.098612289,2.559550193
411-6-4-2002,1,0.405465108,3.147882382
411-6-4-2002,1,0.693147181,3.153449443
411-6-4-2002,1,1.098612289,3.104887082
411-7-2-2002,1,0.405465108,3.029326611
411-7-2-2002,1,0.693147181,3.040547883
411-7-2-2002,1,1.098612289,2.530517161
411-8-20-2002,1,0.405465108,3.101141288
411-8-20-2002,1,0.693147181,2.977400264
411-8-20-2002,1,1.098612289,2.539497418
411-9-17-2002,1,0.405465108,3.167864596
411-9-17-2002,1,0.693147181,2.587515884
411-9-17-2002,1,1.098612289,2.721295428
411-11-12-2002,1,0.405465108,3.219807391
411-11-12-2002,1,0.693147181,3.275002818
411-11-12-2002,1,1.098612289,3.215939518
411-12-9-2002,1,0.405465108,2.84549061
411-12-9-2002,1,0.693147181,2.801947262
411-12-9-2002,1,1.098612289,2.524391751
411-1-27-2003,1,0.405465108,3.27311019
411-1-27-2003,1,0.693147181,3.017982882
411-1-27-2003,1,1.098612289,2.944438979
411-2-21-2003,1,0.405465108,3.887457735
411-2-21-2003,1,0.693147181,3.305053521
411-2-21-2003,1,1.098612289,2.711158698
411-3-17-2003,1,0.405465108,3.345448562
411-3-17-2003,1,0.693147181,3.890118851
411-3-17-2003,1,1.098612289,2.308895143
411-4-21-2003,1,0.405465108,2.571596447
411-4-21-2003,1,0.693147181,2.814809738
411-4-21-2003,1,1.098612289,2.244245982
411-5-19-2003,1,0.405465108,3.140122619
411-5-19-2003,1,0.693147181,2.384469181
411-5-19-2003,1,1.098612289,2.161401641
411-7-4-2003,1,0.405465108,3.286908235
411-7-4-2003,1,0.693147181,2.626840146
411-7-4-2003,1,1.098612289,2.610804817
411-7-15-2003,1,0.405465108,2.739548868
411-7-15-2003,1,0.693147181,2.18417311
411-7-15-2003,1,1.098612289,2.181174235
411-8-11-2003,1,0.405465108,3.027715319
411-8-11-2003,1,0.693147181,2.656756907
411-8-11-2003,1,1.098612289,2.662585501
411-9-18-2003,1,0.405465108,3.112479217
411-9-18-2003,1,0.693147181,3.001878348
411-9-18-2003,1,1.098612289,2.875444228
411-10-6-2003,1,0.405465108,3.431403224
411-10-6-2003,1,0.693147181,3.257454024
411-10-6-2003,1,1.098612289,3.102791346
411-11-4-2003,1,0.405465108,2.43492828
411-11-4-2003,1,0.693147181,2.208274414
411-11-4-2003,1,1.098612289,2.028582364
411-12-2-2003,1,0.405465108,2.558521048
411-12-2-2003,1,0.693147181,2.516082267
411-12-2-2003,1,1.098612289,2.555675721
411-1-27-2004,1,0.405465108,3.779177092
411-1-27-2004,1,0.693147181,3.866747358
411-1-27-2004,1,1.098612289,3.058082465
411-2-23-2004,1,0.405465108,4.006363624
411-2-23-2004,1,0.693147181,3.776890331
411-2-23-2004,1,1.098612289,3.395625219
411-9-13-2004,1,0.405465108,2.915243216
411-9-13-2004,1,0.693147181,2.400618833
411-9-13-2004,1,1.098612289,2.256541154
411-10-13-2004,1,0.405465108,2.822966911
411-10-13-2004,1,0.693147181,2.419478844
411-10-13-2004,1,1.098612289,2.248836154
411-11-11-2004,1,0.405465108,2.856085075
411-11-11-2004,1,0.693147181,2.237160846
411-11-11-2004,1,1.098612289,2.281698478
411-12-8-2004,1,0.405465108,2.506611062
411-12-8-2004,1,0.693147181,2.103731634
411-12-8-2004,1,1.098612289,1.907065365
411-1-27-2005,1,0.405465108,3.39785848
411-1-27-2005,1,0.693147181,2.495129221
411-1-27-2005,1,1.098612289,2.09679018
411-2-23-2005,1,0.405465108,3.700560959
411-2-23-2005,1,0.693147181,3.560383932
411-2-23-2005,1,1.098612289,3.011443208
411-3-20-2005,1,0.405465108,4.017283516
411-3-20-2005,1,0.693147181,3.458940995
411-3-20-2005,1,1.098612289,2.857044754
411-4-17-2005,1,0.405465108,2.538447417
411-4-17-2005,1,0.693147181,2.248477315
411-4-17-2005,1,1.098612289,2.361796953
411-5-16-2005,1,0.405465108,2.956299938
411-5-16-2005,1,0.693147181,2.569040975
411-5-16-2005,1,1.098612289,2.202764758
411-6-13-2005,1,0.405465108,2.530517161
411-6-13-2005,1,0.693147181,2.351689494
411-6-13-2005,1,1.098612289,1.919859472
411-7-19-2005,1,0.405465108,3.049903174
411-7-19-2005,1,0.693147181,2.340843805
411-7-19-2005,1,1.098612289,2.039049142
411-8-9-2005,1,0.405465108,2.890188408
411-8-9-2005,1,0.693147181,2.44813028
411-8-9-2005,1,1.098612289,2.098839675
411-9-6-2005,1,0.405465108,3.087705072
411-9-6-2005,1,0.693147181,2.545531272
411-9-6-2005,1,1.098612289,2.948467695
411-10-10-2005,1,0.405465108,2.663519951
411-10-10-2005,1,0.693147181,2.420963507
411-10-10-2005,1,1.098612289,2.256886645
411-11-24-2005,1,0.405465108,2.714032273
411-11-24-2005,1,0.693147181,2.170195905
411-11-24-2005,1,1.098612289,2.04553568
411-12-8-2005,1,0.405465108,2.524928324
411-12-8-2005,1,0.693147181,2.020659752
411-12-8-2005,1,1.098612289,2.047266946
411-1-29-2006,1,0.405465108,3.572907278
411-1-29-2006,1,0.693147181,3.149452861
411-1-29-2006,1,1.098612289,2.578700529
411-2-20-2006,1,0.405465108,3.578135027
411-2-20-2006,1,0.693147181,2.920108538
411-2-20-2006,1,1.098612289,2.295560478
411-4-4-2006,1,0.405465108,3.523907518
411-4-4-2006,1,0.693147181,3.485232111
411-4-4-2006,1,1.098612289,3.08952767
411-5-8-2006,1,0.405465108,2.224623552
411-5-8-2006,1,0.693147181,2.348514025
411-5-8-2006,1,1.098612289,2.405141681
411-6-26-2006,1,0.405465108,3.666122467
411-6-26-2006,1,0.693147181,3.594384692
411-6-26-2006,1,1.098612289,3.771534899
411-7-17-2006,1,0.405465108,3.122950656
411-7-17-2006,1,0.693147181,2.29119042
411-7-17-2006,1,1.098612289,2.124653885
411-8-7-2006,1,0.405465108,2.802347747
411-8-7-2006,1,0.693147181,2.717782686
411-8-7-2006,1,1.098612289,2.090628731
411-9-4-2006,1,0.405465108,2.654881465
411-9-4-2006,1,0.693147181,1.822935087
411-9-4-2006,1,1.098612289,1.973150037
411-10-10-2006,1,0.405465108,2.683074215
411-10-10-2006,1,0.693147181,2.794429712
411-10-10-2006,1,1.098612289,2.789120073
411-11-7-2006,1,0.405465108,2.853592506
411-11-7-2006,1,0.693147181,2.63977136
411-11-7-2006,1,1.098612289,2.94426528
411-12-4-2006,1,0.405465108,2.672305573
411-12-4-2006,1,0.693147181,2.875444228
411-12-4-2006,1,1.098612289,2.210469804
411-1-28-2007,1,0.405465108,3.475169392
411-1-28-2007,1,0.693147181,3.006177531
411-1-28-2007,1,1.098612289,2.493205453
411-2-21-2007,1,0.405465108,4.344843844
411-2-21-2007,1,0.693147181,3.517201057
411-2-21-2007,1,1.098612289,2.848582861
411-3-19-2007,1,0.405465108,4.336636932
411-3-19-2007,1,0.693147181,3.85679144
411-3-19-2007,1,1.098612289,2.888703701
411-4-14-2007,1,0.405465108,3.466775987
411-4-14-2007,1,0.693147181,3.000057905
411-4-14-2007,1,1.098612289,2.091036559
411-5-15-2007,1,0.405465108,3.047218799
411-5-15-2007,1,0.693147181,3.113217487
411-5-15-2007,1,1.098612289,1.767586305
411-6-20-2007,1,0.405465108,3.517794529
411-6-20-2007,1,0.693147181,2.471483629
411-6-20-2007,1,1.098612289,2.091036559
411-7-18-2007,1,0.405465108,3.735524462
411-7-18-2007,1,0.693147181,3.274878015
411-7-18-2007,1,1.098612289,2.70649566
411-8-15-2007,1,0.405465108,3.700889543
411-8-15-2007,1,0.693147181,2.900322089
411-8-15-2007,1,1.098612289,2.268335205
411-9-6-2007,1,0.405465108,3.384956205
411-9-6-2007,1,0.693147181,3.053213135
411-9-6-2007,1,1.098612289,2.229659498
411-10-5-2007,1,0.405465108,3.274246197
411-10-5-2007,1,0.693147181,2.768411259
411-10-5-2007,1,1.098612289,2.180417459
411-11-13-2007,1,0.405465108,2.435655129
411-11-13-2007,1,0.693147181,2.079441542
411-11-13-2007,1,1.098612289,2.199078413
411-12-5-2007,1,0.405465108,2.210469804
411-12-5-2007,1,0.693147181,2.453871675
411-12-5-2007,1,1.098612289,1.721873342
411-1-15-2008,1,0.405465108,3.163925325
411-1-15-2008,1,0.693147181,2.682164711
411-1-15-2008,1,1.098612289,2.193517715
411-2-12-2008,1,0.405465108,3.264613717
411-2-12-2008,1,0.693147181,3.173878459
411-2-12-2008,1,1.098612289,2.531710716
411-3-13-2008,1,0.405465108,2.845298843
411-3-13-2008,1,0.693147181,2.593761055
411-3-13-2008,1,1.098612289,1.96477396
411-4-19-2008,1,0.405465108,3.293612171
411-4-19-2008,1,0.693147181,3.123100337
411-4-19-2008,1,1.098612289,2.321082948
411-5-29-2008,1,0.405465108,3.109507288
411-5-29-2008,1,0.693147181,2.960623096
411-5-29-2008,1,1.098612289,2.454447442
411-6-26-2008,1,0.405465108,3.207612633
411-6-26-2008,1,0.693147181,2.654178146
411-6-26-2008,1,1.098612289,2.583491764
411-7-16-2008,1,0.405465108,3.019121598
411-7-16-2008,1,0.693147181,3.169967054
411-7-16-2008,1,1.098612289,2.767996946
411-8-12-2008,1,0.405465108,3.231594597
411-8-12-2008,1,0.693147181,2.134959027
411-8-12-2008,1,1.098612289,1.208960346
411-9-10-2008,1,0.405465108,2.666762821
411-9-10-2008,1,0.693147181,1.633154439
411-9-10-2008,1,1.098612289,1.821318271
411-10-7-2008,1,0.405465108,3.111882866
411-10-7-2008,1,0.693147181,2.007542666
411-10-7-2008,1,1.098612289,1.477048724
411-11-8-2008,1,0.405465108,2.764222573
411-11-8-2008,1,0.693147181,2.340843805
411-11-8-2008,1,1.098612289,1.615419984
411-2-8-2009,1,0.405465108,3.249858855
411-2-8-2009,1,0.693147181,2.314839698
411-2-8-2009,1,1.098612289,1.706564623
411-3-17-2009,1,0.405465108,4.218183299
411-3-17-2009,1,0.693147181,3.503453082
411-3-17-2009,1,1.098612289,3.241810796
411-4-14-2009,1,0.405465108,2.961658293
411-4-14-2009,1,0.693147181,3.083592041
411-4-14-2009,1,1.098612289,2.309888359
411-5-15-2009,1,0.405465108,3.02140002
411-5-15-2009,1,0.693147181,3.120746876
411-5-15-2009,1,1.098612289,2.566740061
411-6-10-2009,1,0.405465108,3.349086209
411-6-10-2009,1,0.693147181,2.815408719
411-6-10-2009,1,1.098612289,1.895623866
411-7-14-2009,1,0.405465108,3.483597309
411-7-14-2009,1,0.693147181,2.991889901
411-7-14-2009,1,1.098612289,2.718878035
411-8-13-2009,1,0.405465108,3.471863963
411-8-13-2009,1,0.693147181,3.272860095
411-8-13-2009,1,1.098612289,2.803766359
411-9-10-2009,1,0.405465108,3.522432231
411-9-10-2009,1,0.693147181,3.033668508
411-9-10-2009,1,1.098612289,2.935095464
411-10-9-2009,1,0.405465108,3.088083535
411-10-9-2009,1,0.693147181,2.775291317
411-10-9-2009,1,1.098612289,3.153449443
411-11-6-2009,1,0.405465108,2.822966911
411-11-6-2009,1,0.693147181,2.362107932
411-11-6-2009,1,1.098612289,2.570832021
411-12-8-2009,1,0.405465108,2.869601996
411-12-8-2009,1,0.693147181,3.109806217
411-12-8-2009,1,1.098612289,2.147882594
411-3-24-2010,1,0.405465108,3.901703947
411-3-24-2010,1,0.693147181,3.573656576
411-3-24-2010,1,1.098612289,3.050693832
411-4-20-2010,1,0.405465108,1.950897691
411-4-20-2010,1,0.693147181,2.182302687
411-4-20-2010,1,1.098612289,2.0255132
411-5-13-2010,1,0.405465108,2.860296211
411-5-13-2010,1,0.693147181,2.840440109
411-5-13-2010,1,1.098612289,2.104134154
411-6-21-2010,1,0.405465108,2.606386547
411-6-21-2010,1,0.693147181,2.373975089
411-6-21-2010,1,1.098612289,1.848454813
411-7-22-2010,1,0.405465108,2.605153315
411-7-22-2010,1,0.693147181,2.332464232
411-7-22-2010,1,1.098612289,1.531476371
411-8-20-2010,1,0.405465108,2.514465452
411-8-20-2010,1,0.693147181,2.103316747
411-8-20-2010,1,1.098612289,2.329548297
411-9-5-2010,1,0.405465108,2.67896462
411-9-5-2010,1,0.693147181,2.324023636
411-9-5-2010,1,1.098612289,2.035136927
411-10-5-2010,1,0.405465108,2.65441733
411-10-5-2010,1,0.693147181,3.055886196
411-10-5-2010,1,1.098612289,2.344206768
411-11-9-2010,1,0.405465108,2.608104628
411-11-9-2010,1,0.693147181,2.029463172
411-11-9-2010,1,1.098612289,1.531108736
411-12-9-2010,1,0.405465108,3.115735066
411-12-9-2010,1,0.693147181,2.821575296
411-12-9-2010,1,1.098612289,2.761274962
411-3-2-2011,1,0.405465108,3.359795358
411-3-2-2011,1,0.693147181,3.14458322
411-3-2-2011,1,1.098612289,2.803560361
411-3-25-2011,1,0.405465108,4.762088461
411-3-25-2011,1,0.693147181,4.693638834
411-3-25-2011,1,1.098612289,4.41146407
411-4-28-2011,1,0.405465108,2.682848626
411-4-28-2011,1,0.693147181,2.43332384
411-4-28-2011,1,1.098612289,2.39059597
411-5-17-2011,1,0.405465108,2.934920134
411-5-17-2011,1,0.693147181,3.048006836
411-5-17-2011,1,1.098612289,2.985515257
411-6-14-2011,1,0.405465108,2.797482534
411-6-14-2011,1,0.693147181,2.403334996
411-6-14-2011,1,1.098612289,2.311217724
411-7-5-2011,1,0.405465108,2.973231008
411-7-5-2011,1,0.693147181,2.61994732
411-7-5-2011,1,1.098612289,2.260720889
411-8-17-2011,1,0.405465108,2.585257136
411-8-17-2011,1,0.693147181,2.46357235
411-8-17-2011,1,1.098612289,2.698222063
411-9-12-2011,1,0.405465108,4.399498116
411-9-12-2011,1,0.693147181,4.554192631
411-9-12-2011,1,1.098612289,4.159090874
411-11-2-2011,1,0.405465108,2.789734637
411-11-2-2011,1,0.693147181,2.354864401
411-11-2-2011,1,1.098612289,2.349468679
411-11-17-2011,1,0.405465108,2.505525937
411-11-17-2011,1,0.693147181,2.45644716
411-11-17-2011,1,1.098612289,2.041220329
411-12-7-2011,1,0.405465108,2.848779791
411-12-7-2011,1,0.693147181,2.043386812
411-12-7-2011,1,1.098612289,1.948293022
533-12-1-1999,4,2.564949357,0.148937113
533-12-1-1999,4,3.17805383,-0.599474705
533-12-1-1999,4,3.17805383,1.373892778
549-7-24-2005,10,0.405465108,4.070135541
549-7-24-2005,10,0.405465108,4.072182454
549-7-24-2005,10,0.405465108,4.221941506
549-7-24-2005,10,0.405465108,3.776972746
549-7-24-2005,10,1.098612289,3.898412805
549-7-24-2005,10,1.098612289,3.785182323
549-7-24-2005,10,1.098612289,3.304770912
549-7-24-2005,10,1.609437912,3.356283694
549-7-24-2005,10,1.609437912,3.474531483
549-8-5-2005,10,0.405465108,3.20769758
549-8-5-2005,10,0.405465108,3.132092785
549-8-5-2005,10,0.405465108,3.078316365
549-8-5-2005,10,0.405465108,3.137314298
549-8-5-2005,10,1.098612289,2.675609651
549-8-5-2005,10,1.098612289,2.897099079
549-8-5-2005,10,1.098612289,3.083825565
549-8-5-2005,10,1.609437912,2.494939485
549-8-5-2005,10,1.609437912,2.598317177
549-8-5-2005,10,1.609437912,2.598317177
550-11-2-1998,10,-0.094310679,3.811760583
550-11-2-1998,10,0.122217633,3.560761951
550-11-2-1998,10,0.300104592,3.582685258
550-11-2-1998,10,0.451075619,3.649358696
550-11-2-1998,10,0.58221562,3.406516543
550-11-2-1998,10,0.751416089,3.718680945
550-11-2-1998,10,0.982078472,3.359333178
550-11-2-1998,10,1.166270937,3.659193144
550-11-2-1998,10,1.324418957,3.618188713
550-11-2-1998,10,1.435084525,3.55134004
550-11-2-1998,10,3.386760334,1.505853596
550-11-2-1998,10,3.909820582,1.282599125
550-5-11-1999,10,-0.093212382,4.168369198
550-5-11-1999,10,-0.093212382,4.320018243
550-5-11-1999,10,0.11867153,4.49635928
550-5-11-1999,10,0.11867153,4.47642731
550-5-11-1999,10,0.294161039,4.085471984
550-5-11-1999,10,0.294161039,4.357349647
550-5-11-1999,10,0.442760893,4.124550404
550-5-11-1999,10,0.442760893,4.113002744
550-5-11-1999,10,0.572108852,4.166820251
550-5-11-1999,10,0.572108852,4.214199524
550-5-11-1999,10,0.687129108,4.223030903
550-5-11-1999,10,0.687129108,4.380275102
550-5-11-1999,10,0.789820068,4.291007236
550-5-11-1999,10,0.789820068,4.096675178
550-5-11-1999,10,1.008687581,4.306494572
550-5-11-1999,10,1.008687581,3.84181511
550-5-11-1999,10,1.187843422,3.90459549
550-5-11-1999,10,1.187843422,3.851210866
550-5-11-1999,10,1.339988608,4.023385473
550-5-11-1999,10,1.339988608,3.741471904
550-5-11-1999,10,1.446683661,3.876395828
550-5-11-1999,10,1.446683661,3.598133841
550-5-11-1999,10,2.223541886,2.607124283
550-5-11-1999,10,3.386760334,2.341805806
550-5-11-1999,10,3.909820582,1.962907725
555-4-3-1989,1,2.397895273,1.057790294
555-4-3-1989,1,2.985681938,-0.174353387
555-4-3-1989,1,3.802208139,0.067658648
555-4-8-1989,1,2.397895273,2.000127735
555-4-8-1989,1,2.985681938,1.547562509
555-4-8-1989,1,3.802208139,0.797507196
555-4-22-1989,1,2.397895273,1.047318994
555-4-22-1989,1,2.985681938,1.613429934
555-4-22-1989,1,3.802208139,1.587192303
555-5-6-1989,1,2.397895273,-0.780886095
555-5-6-1989,1,2.985681938,1.470175845
555-5-6-1989,1,3.802208139,1.022450928
555-5-20-1989,1,2.397895273,-1.546463113
555-5-20-1989,1,2.985681938,0.815364813
555-5-20-1989,1,3.802208139,0.879626748
555-6-6-1989,1,2.397895273,-1.973281346
555-6-6-1989,1,2.985681938,0.431782416
555-6-6-1989,1,3.802208139,0.058268908
555-6-20-1989,1,2.397895273,-1.22758267
555-6-20-1989,1,2.985681938,0.524728529
555-6-20-1989,1,3.802208139,0.322083499
555-8-1-1989,1,2.397895273,0.270027137
555-8-1-1989,1,2.985681938,0.631271777
555-8-1-1989,1,3.802208139,0.300104592
555-9-12-1989,1,2.397895273,-0.774357236
555-9-12-1989,1,2.985681938,0.576613364
555-9-12-1989,1,3.802208139,0.048790164
555-10-16-1989,1,2.397895273,-0.085557888
555-10-16-1989,1,2.985681938,-0.249744233
555-10-16-1989,1,3.802208139,-0.104250021
555-10-30-1989,1,2.397895273,-0.258770729
555-10-30-1989,1,2.985681938,-0.010050336
555-10-30-1989,1,3.802208139,-0.095410185
555-11-13-1989,1,2.397895273,-0.104250021
555-11-13-1989,1,2.985681938,0.076961041
555-11-13-1989,1,3.802208139,-0.03978087
555-11-27-1989,1,2.397895273,0.157003749
555-11-27-1989,1,2.985681938,-0.059750004
555-11-27-1989,1,3.802208139,-0.221894332
555-12-11-1989,1,2.397895273,0.076961041
555-12-11-1989,1,2.985681938,0.039220713
555-12-11-1989,1,3.802208139,-0.221894332
555-12-25-1989,1,2.397895273,0.932164081
555-12-25-1989,1,2.985681938,0.727548607
555-12-25-1989,1,3.802208139,0.113328685
555-1-8-1990,1,2.397895273,1.358409158
555-1-8-1990,1,2.985681938,1.193922468
555-1-8-1990,1,3.802208139,0.845868268
555-1-22-1990,1,2.397895273,1.774952351
555-1-22-1990,1,2.985681938,1.673351238
555-1-22-1990,1,3.802208139,1.061256502
555-2-5-1990,1,2.397895273,1.470175845
555-2-5-1990,1,2.985681938,1.871802177
555-2-5-1990,1,3.802208139,1.726331664
555-2-19-1990,1,2.397895273,1.297463147
555-2-19-1990,1,2.985681938,1.316408234
555-2-19-1990,1,3.802208139,1.181727195
555-3-5-1990,1,2.397895273,2.541601993
555-3-5-1990,1,2.985681938,2.088153482
555-3-5-1990,1,3.802208139,1.717395054
555-3-19-1990,1,2.397895273,2.332143895
555-3-19-1990,1,2.985681938,2.451005098
555-3-19-1990,1,3.802208139,2.397895273
556-4-3-1989,12,2.406945108,1.519513205
556-4-3-1989,12,3.04927304,-0.006018072
556-4-3-1989,12,3.620332912,0.708035793
556-4-8-1989,12,2.406945108,1.909542505
556-4-8-1989,12,3.04927304,1.033184483
556-4-8-1989,12,3.620332912,0.698134722
556-4-22-1989,12,2.406945108,2.143589362
556-4-22-1989,12,3.04927304,1.061256502
556-4-22-1989,12,3.620332912,1.026041596
556-5-6-1989,12,2.406945108,2.2782924
556-5-6-1989,12,3.04927304,1.238374231
556-5-6-1989,12,3.620332912,0.636576829
556-5-20-1989,12,2.406945108,2.740840024
556-5-20-1989,12,3.04927304,2.433613355
556-5-20-1989,12,3.620332912,1.888583654
556-6-6-1989,12,2.406945108,2.086913557
556-6-6-1989,12,3.04927304,2.03077637
556-6-6-1989,12,3.620332912,1.997417706
556-6-20-1989,12,2.406945108,1.717395054
556-6-20-1989,12,3.04927304,2.468099531
556-6-20-1989,12,3.620332912,2.085672091
556-7-4-1989,12,2.406945108,2.186051277
556-7-4-1989,12,3.04927304,0.982078472
556-7-4-1989,12,3.620332912,1.740466175
556-7-18-1989,12,2.406945108,2.424802726
556-7-18-1989,12,3.04927304,1.488399584
556-7-18-1989,12,3.620332912,1.371180723
556-8-1-1989,12,2.406945108,2.595254707
556-8-1-1989,12,3.04927304,1.383791231
556-8-1-1989,12,3.620332912,1.283707772
556-8-15-1989,12,2.406945108,2.157559321
556-8-15-1989,12,3.04927304,1.444563269
556-8-15-1989,12,3.620332912,0.815364813
556-9-12-1989,12,2.406945108,2.332143895
556-9-12-1989,12,3.04927304,2.032087845
556-9-12-1989,12,3.620332912,1.047318994
556-9-29-1989,12,2.406945108,1.572773928
556-9-29-1989,12,3.04927304,1.297463147
556-9-29-1989,12,3.620332912,0.920282753
556-10-16-1989,12,2.406945108,1.156881197
556-10-16-1989,12,3.04927304,0.463734016
556-10-16-1989,12,3.620332912,0.737164066
556-10-30-1989,12,2.406945108,1.300191662
556-10-30-1989,12,3.04927304,0.438254931
556-10-30-1989,12,3.620332912,0.576613364
556-11-13-1989,12,2.406945108,0.806475866
556-11-13-1989,12,3.04927304,0.662687973
556-11-13-1989,12,3.620332912,0.500775288
560-3-21-2005,10,0.405465108,1.625901638
560-3-21-2005,10,1.686398954,-2.556187852
560-3-21-2005,10,2.302585093,0.654406352
560-3-21-2005,10,3.873282177,-0.134217342
560-4-4-2005,10,0.405465108,0.91448911
560-4-4-2005,10,1.686398954,-3.483492624
560-4-4-2005,10,2.302585093,-1.951224244
560-4-4-2005,10,3.873282177,0.238859408
560-4-18-2005,10,0.405465108,2.378248997
560-4-18-2005,10,1.686398954,-2.449925681
560-4-18-2005,10,2.302585093,-1.67504367
560-4-18-2005,10,3.873282177,0.719350846
560-5-2-2005,10,0.405465108,2.732352494
560-5-2-2005,10,1.686398954,-1.373970611
560-5-2-2005,10,2.302585093,-0.607887337
560-5-2-2005,10,3.873282177,0.350797707
560-5-16-2005,10,0.405465108,1.730132262
560-5-16-2005,10,1.686398954,-0.410678675
560-5-16-2005,10,2.302585093,-0.180323554
560-5-16-2005,10,3.873282177,0.979378201
560-5-30-2005,10,0.405465108,1.221920772
560-5-30-2005,10,1.686398954,-1.314531995
560-5-30-2005,10,2.302585093,-0.193463397
560-5-30-2005,10,3.873282177,0.53233268
560-6-13-2005,10,0.405465108,1.569136616
560-6-13-2005,10,1.686398954,-0.345311185
560-6-13-2005,10,2.302585093,-0.526955006
560-6-13-2005,10,3.873282177,0.582997437
560-6-15-2005,10,-0.693147181,4.890349128
560-6-15-2005,10,0.405465108,3.970291914
560-6-15-2005,10,1.098612289,3.526360525
560-6-15-2005,10,1.609437912,3.135494216
560-6-27-2005,10,0.405465108,3.177928823
560-6-27-2005,10,2.302585093,1.202581837
560-6-27-2005,10,3.873282177,0.699973826
560-7-11-2005,10,0.405465108,2.080228732
560-7-11-2005,10,1.686398954,1.806500288
560-7-11-2005,10,2.302585093,1.937402634
560-7-11-2005,10,3.873282177,1.814303434
560-7-25-2005,10,0.405465108,2.344408186
560-7-25-2005,10,1.686398954,0.164072722
560-7-25-2005,10,2.302585093,1.063365004
560-7-25-2005,10,3.873282177,2.673382839
560-8-8-2005,10,0.405465108,2.685688703
560-8-8-2005,10,1.686398954,0.498105059
560-8-8-2005,10,2.302585093,0.447374511
560-8-8-2005,10,3.873282177,2.783837714
560-8-15-2005,10,-0.693147181,3.663561646
560-8-15-2005,10,0.405465108,3.044522438
560-8-15-2005,10,1.098612289,2.564949357
560-8-15-2005,10,1.609437912,2.197224577
560-8-15-2005,10,0.405465108,2.498793118
560-8-22-2005,10,0.405465108,2.449849258
560-8-22-2005,10,1.686398954,0.30652836
560-8-22-2005,10,2.302585093,-1.060161102
560-8-22-2005,10,3.873282177,2.11314224
